,QCDate,ProductNo
776,2020-02-03,G1969-85026-X
777,2020-02-03,G1969-85026-X
778,2020-02-03,G1969-85026-X
779,2020-02-03,G1969-85026-X
780,2020-02-03,G1969-85026-X
781,2020-02-03,G1969-85026-X
782,2020-02-03,G1969-85026-X
783,2020-02-03,G1969-85026-X
784,2020-02-03,G1969-85026-X
785,2020-02-03,G1969-85026-X
786,2020-02-03,G1969-85026-X
787,2020-02-03,G1969-85026-X
788,2020-02-03,G1969-85026-X
789,2020-02-03,G1969-85026-X
790,2020-02-03,G1969-85026-X
791,2020-02-03,G1969-85026-X
792,2020-02-03,G1969-85026-X
793,2020-02-03,G1969-85026-X
794,2020-02-03,G1969-85026-X
795,2020-02-03,G1969-85026-X
796,2020-02-03,G1969-85026-X
797,2020-02-03,G1969-85026-X
798,2020-02-03,G1969-85026-X
799,2020-02-03,G1969-85026-X
800,2020-02-03,G1969-85026-X
801,2020-02-03,G1969-85026-X
802,2020-02-03,G1969-85026-X
803,2020-02-03,G1969-85026-X
804,2020-02-03,G1969-85026-X
805,2020-02-03,G1969-85026-X
806,2020-02-03,G1969-85026-X
807,2020-02-03,G1969-85026-X
808,2020-02-03,G1969-85026-X
809,2020-02-03,G1969-85026-X
810,2020-02-03,G1969-85026-X
811,2020-02-03,G1969-85026-X
812,2020-02-03,G1969-85026-X
813,2020-02-03,G1969-85026-X
814,2020-02-03,G1969-85026-X
815,2020-02-03,G1969-85026-X
816,2020-02-03,G1969-85026-X
817,2020-02-03,G1969-85026-X
818,2020-02-03,G1969-85026-X
819,2020-02-03,G1969-85026-X
820,2020-02-03,G1969-85026-X
821,2020-02-03,G1969-85026-X
822,2020-02-03,G1969-85026-X
823,2020-02-03,G1969-85026-X
824,2020-02-03,G1969-85026-X
825,2020-02-03,G1969-85026-X
826,2020-02-03,G1969-85026-X
827,2020-02-03,G1969-85026-X
828,2020-02-03,G1969-85026-X
829,2020-02-03,G1969-85026-X
830,2020-02-03,G1969-85026-X
831,2020-02-03,G1969-85026-X
832,2020-02-03,G1969-85026-X
833,2020-02-03,G1969-85026-X
834,2020-02-03,G1969-85026-X
835,2020-02-03,G1969-85026-X
836,2020-02-03,G1969-85026-X
837,2020-02-03,G1969-85026-X
838,2020-02-03,G1969-85026-X
839,2020-02-03,G1969-85026-X
840,2020-02-03,G1969-85026-X
841,2020-02-03,G1969-85026-X
842,2020-02-03,G1969-85026-X
843,2020-02-03,G1969-85026-X
844,2020-02-03,G1969-85026-X
845,2020-02-03,G1969-85026-X
846,2020-02-03,G1969-85026-X
847,2020-02-03,G1969-85026-X
848,2020-02-03,G1969-85026-X
849,2020-02-03,G1969-85026-X
850,2020-02-03,G1969-85026-X
851,2020-02-03,G1969-85026-X
852,2020-02-03,G1969-85026-X
853,2020-02-03,G1969-85026-X
854,2020-02-03,G1969-85026-X
855,2020-02-03,G1969-85026-X
856,2020-02-03,G1969-85026-X
857,2020-02-03,G1969-85026-X
858,2020-02-03,G1969-85026-X
859,2020-02-03,G1969-85026-X
860,2020-02-03,G1969-85026-X
861,2020-02-03,G1969-85026-X
862,2020-02-03,G1969-85026-X
863,2020-02-03,G1969-85026-X
864,2020-02-03,JHP-063
865,2020-02-03,CUS-17732
866,2020-02-03,CUS-17732
867,2020-02-03,CUS-17732
868,2020-02-03,CUS-17732
869,2020-02-03,CUS-17732
870,2020-02-03,CUS-17732
871,2020-02-03,STK-02923
872,2020-02-03,CUS-17732
873,2020-02-03,CUS-17732
874,2020-02-03,CUS-17732
875,2020-02-03,CUS-17732
876,2020-02-03,CUS-17732
877,2020-02-03,CUS-17732
878,2020-02-03,CUS-17732
879,2020-02-03,CUS-17732
880,2020-02-03,CUS-17732
881,2020-02-03,STK-02923
882,2020-02-03,BULK-ICP-021
883,2020-02-03,BULK-ICP-021
884,2020-02-03,G1969-85026-X
885,2020-02-03,G1969-85026-X
886,2020-02-03,G1969-85026-X
887,2020-02-03,G1969-85026-X
888,2020-02-03,G1969-85026-X
889,2020-02-03,G1969-85026-X
890,2020-02-03,G1969-85026-X
891,2020-02-03,G1969-85026-X
892,2020-02-03,G1969-85026-X
893,2020-02-03,G1969-85026-X
894,2020-02-03,G1969-85026-X
895,2020-02-03,G1969-85026-X
896,2020-02-03,SVM-8271-1
897,2020-02-03,SVM-8271-1
898,2020-02-03,SVM-8271-1
899,2020-02-03,BULK-ICP-021
900,2020-02-03,BULK-ICP-021
901,2020-02-03,G1969-85026-X
902,2020-02-03,G1969-85026-X
903,2020-02-03,G1969-85026-X
904,2020-02-03,G1969-85026-X
905,2020-02-03,G1969-85026-X
906,2020-02-03,G1969-85026-X
907,2020-02-03,G1969-85026-X
908,2020-02-03,G1969-85026-X
909,2020-02-03,G1969-85026-X
910,2020-02-03,G1969-85026-X
911,2020-02-03,G1969-85026-X
912,2020-02-03,G1969-85026-X
913,2020-02-03,G1969-85026-X
914,2020-02-03,G1969-85026-X
915,2020-02-03,G1969-85026-X
916,2020-02-03,G1969-85026-X
917,2020-02-03,G1969-85026-X
918,2020-02-03,G1969-85026-X
919,2020-02-03,G1969-85026-X
920,2020-02-03,G1969-85026-X
921,2020-02-03,G1969-85026-X
922,2020-02-03,G1969-85026-X
923,2020-02-03,G1969-85026-X
924,2020-02-03,G1969-85026-X
925,2020-02-03,G1969-85026-X
926,2020-02-03,G1969-85026-X
927,2020-02-03,G1969-85026-X
928,2020-02-03,G1969-85026-X
929,2020-02-03,G1969-85026-X
930,2020-02-03,G1969-85026-X
931,2020-02-03,G1969-85026-X
932,2020-02-03,G1969-85026-X
933,2020-02-03,G1969-85026-X
934,2020-02-03,G1969-85026-X
935,2020-02-03,G1969-85026-X
936,2020-02-03,G1969-85026-X
937,2020-02-03,G1969-85026-X
938,2020-02-03,G1969-85026-X
939,2020-02-03,G1969-85026-X
940,2020-02-03,G1969-85026-X
941,2020-02-03,G1969-85026-X
942,2020-02-03,G1969-85026-X
943,2020-02-03,G1969-85026-X
944,2020-02-03,G1969-85026-X
945,2020-02-03,G1969-85026-X
946,2020-02-03,G1969-85026-X
947,2020-02-03,G1969-85026-X
948,2020-02-03,G1969-85026-X
949,2020-02-03,G1969-85026-X
950,2020-02-03,G1969-85026-X
951,2020-02-03,G1969-85026-X
952,2020-02-03,G1969-85026-X
953,2020-02-03,G1969-85026-X
954,2020-02-03,G1969-85026-X
955,2020-02-03,G1969-85026-X
956,2020-02-03,G1969-85026-X
957,2020-02-03,G1969-85026-X
958,2020-02-03,G1969-85026-X
959,2020-02-03,G1969-85026-X
960,2020-02-03,G1969-85026-X
961,2020-02-03,G1969-85026-X
962,2020-02-03,G1969-85026-X
963,2020-02-03,G1969-85026-X
964,2020-02-03,G1969-85026-X
965,2020-02-03,G1969-85026-X
966,2020-02-03,G1969-85026-X
967,2020-02-03,G1969-85026-X
968,2020-02-03,G1969-85026-X
969,2020-02-03,G1969-85026-X
970,2020-02-03,G1969-85026-X
971,2020-02-03,G1969-85026-X
972,2020-02-03,G1969-85026-X
973,2020-02-03,G1969-85026-X
974,2020-02-03,G1969-85026-X
975,2020-02-03,G1969-85026-X
976,2020-02-03,G1969-85026-X
977,2020-02-03,G1969-85026-X
978,2020-02-03,G1969-85026-X
979,2020-02-03,G1969-85026-X
980,2020-02-03,G1969-85026-X
981,2020-02-03,G1969-85026-X
982,2020-02-03,G1969-85026-X
983,2020-02-03,G1969-85026-X
984,2020-02-03,G1969-85026-X
985,2020-02-03,G1969-85026-X
986,2020-02-03,G1969-85026-X
987,2020-02-03,G1969-85026-X
988,2020-02-03,G1969-85026-X
989,2020-02-03,G1969-85026-X
990,2020-02-03,G1969-85026-X
991,2020-02-03,G1969-85026-X
992,2020-02-03,G1969-85026-X
993,2020-02-03,G1969-85026-X
994,2020-02-03,G1969-85026-X
995,2020-02-03,G1969-85026-X
996,2020-02-03,G1969-85026-X
997,2020-02-03,G1969-85026-X
998,2020-02-03,G1969-85026-X
999,2020-02-03,G1969-85026-X
1000,2020-02-03,G1969-85026-X
1001,2020-02-03,G1969-85026-X
1002,2020-02-03,G1969-85026-X
1003,2020-02-03,G1969-85026-X
1004,2020-02-03,G1969-85026-X
1005,2020-02-03,G1969-85026-X
1006,2020-02-03,G1969-85026-X
1007,2020-02-03,G1969-85026-X
1008,2020-02-03,G1969-85026-X
1009,2020-02-03,G1969-85026-X
1010,2020-02-03,G1969-85026-X
1011,2020-02-03,G1969-85026-X
1012,2020-02-03,G1969-85026-X
1013,2020-02-03,G1969-85026-X
1014,2020-02-03,G1969-85026-X
1015,2020-02-03,G1969-85026-X
1016,2020-02-03,G1969-85026-X
1017,2020-02-03,G1969-85026-X
1018,2020-02-03,G1969-85026-X
1019,2020-02-03,G1969-85026-X
1020,2020-02-03,G1969-85026-X
1021,2020-02-03,G1969-85026-X
1022,2020-02-03,G1969-85026-X
1023,2020-02-03,G1969-85026-X
1024,2020-02-03,G1969-85026-X
1025,2020-02-03,G1969-85026-X
1026,2020-02-03,G1969-85026-X
1027,2020-02-03,G1969-85026-X
1028,2020-02-03,G1969-85026-X
1029,2020-02-03,G1969-85026-X
1030,2020-02-03,G1969-85026-X
1031,2020-02-03,G1969-85026-X
1032,2020-02-03,G1969-85026-X
1033,2020-02-03,G1969-85026-X
1034,2020-02-03,G1969-85026-X
1035,2020-02-03,G1969-85026-X
1036,2020-02-03,G1969-85026-X
1037,2020-02-03,G1969-85026-X
1038,2020-02-03,G1969-85026-X
1039,2020-02-03,G1969-85026-X
1040,2020-02-03,G1969-85026-X
1041,2020-02-03,G1969-85026-X
1042,2020-02-03,G1969-85026-X
1043,2020-02-03,G1969-85026-X
1044,2020-02-03,G1969-85026-X
1045,2020-02-03,G1969-85026-X
1046,2020-02-03,G1969-85026-X
1047,2020-02-03,G1969-85026-X
1048,2020-02-03,G1969-85026-X
1049,2020-02-03,G1969-85026-X
1050,2020-02-03,G1969-85026-X
1051,2020-02-03,G1969-85026-X
1052,2020-02-03,G1969-85026-X
1053,2020-02-03,G1969-85026-X
1054,2020-02-03,G1969-85026-X
1055,2020-02-03,G1969-85026-X
1056,2020-02-03,G1969-85026-X
1057,2020-02-03,G1969-85026-X
1058,2020-02-03,G1969-85026-X
1059,2020-02-03,G1969-85026-X
1060,2020-02-03,G1969-85026-X
1061,2020-02-03,G1969-85026-X
1062,2020-02-03,G1969-85026-X
1063,2020-02-03,G1969-85026-X
1064,2020-02-03,G1969-85026-X
1065,2020-02-03,G1969-85026-X
1066,2020-02-03,G1969-85026-X
1067,2020-02-03,G1969-85026-X
1068,2020-02-03,G1969-85026-X
1069,2020-02-03,G1969-85026-X
1070,2020-02-03,G1969-85026-X
1071,2020-02-03,G1969-85026-X
1072,2020-02-03,G1969-85026-X
1073,2020-02-03,G1969-85026-X
1074,2020-02-03,G1969-85026-X
1075,2020-02-03,G1969-85026-X
1076,2020-02-03,G1969-85026-X
1077,2020-02-03,G1969-85026-X
1078,2020-02-03,G1969-85026-X
1079,2020-02-03,G1969-85026-X
1080,2020-02-03,G1969-85026-X
1081,2020-02-03,G1969-85026-X
1082,2020-02-03,G1969-85026-X
1083,2020-02-03,G1969-85026-X
1084,2020-02-03,G1969-85026-X
1085,2020-02-03,G1969-85026-X
1086,2020-02-03,G1969-85026-X
1087,2020-02-03,G1969-85026-X
1088,2020-02-03,G1969-85026-X
1089,2020-02-03,G1969-85026-X
1090,2020-02-03,G1969-85026-X
1091,2020-02-03,G1969-85026-X
1092,2020-02-03,G1969-85026-X
1093,2020-02-03,G1969-85026-X
1094,2020-02-03,G1969-85026-X
1095,2020-02-03,G1969-85026-X
1096,2020-02-03,G1969-85026-X
1097,2020-02-03,G1969-85026-X
1098,2020-02-03,G1969-85026-X
1099,2020-02-03,G1969-85026-X
1100,2020-02-03,G1969-85026-X
1101,2020-02-03,G1969-85026-X
1102,2020-02-03,G1969-85026-X
1103,2020-02-03,G1969-85026-X
1104,2020-02-03,G1969-85026-X
1105,2020-02-03,G1969-85026-X
1106,2020-02-03,G1969-85026-X
1107,2020-02-03,G1969-85026-X
1108,2020-02-03,G1969-85026-X
1109,2020-02-03,G1969-85026-X
1110,2020-02-03,G1969-85026-X
1111,2020-02-03,G1969-85026-X
1112,2020-02-03,G1969-85026-X
1113,2020-02-03,G1969-85026-X
1114,2020-02-03,G1969-85026-X
1115,2020-02-03,G1969-85026-X
1116,2020-02-03,G1969-85026-X
1117,2020-02-03,G1969-85026-X
1118,2020-02-03,G1969-85026-X
1119,2020-02-03,G1969-85026-X
1120,2020-02-03,G1969-85026-X
1121,2020-02-03,G1969-85026-X
1122,2020-02-03,G1969-85026-X
1123,2020-02-03,G1969-85026-X
1124,2020-02-03,G1969-85026-X
1125,2020-02-03,G1969-85026-X
1126,2020-02-03,G1969-85026-X
1127,2020-02-03,G1969-85026-X
1128,2020-02-03,G1969-85026-X
1129,2020-02-03,G1969-85026-X
1130,2020-02-03,G1969-85026-X
1131,2020-02-03,G1969-85026-X
1132,2020-02-03,G1969-85026-X
1133,2020-02-03,G1969-85026-X
1134,2020-02-03,G1969-85026-X
1135,2020-02-03,G1969-85026-X
1136,2020-02-03,G1969-85026-X
1137,2020-02-03,G1969-85026-X
1138,2020-02-03,G1969-85026-X
1139,2020-02-03,G1969-85026-X
1140,2020-02-03,G1969-85026-X
1141,2020-02-03,G1969-85026-X
1142,2020-02-03,G1969-85026-X
1143,2020-02-03,G1969-85026-X
1144,2020-02-03,G1969-85026-X
1145,2020-02-03,G1969-85026-X
1146,2020-02-03,G1969-85026-X
1147,2020-02-03,G1969-85026-X
1148,2020-02-03,G1969-85026-X
1149,2020-02-03,G1969-85026-X
1150,2020-02-03,G1969-85026-X
1151,2020-02-03,G1969-85026-X
1152,2020-02-03,G1969-85026-X
1153,2020-02-03,G1969-85026-X
1154,2020-02-03,G1969-85026-X
1155,2020-02-03,G1969-85026-X
1156,2020-02-03,G1969-85026-X
1157,2020-02-03,G1969-85026-X
1158,2020-02-03,G1969-85026-X
1159,2020-02-03,G1969-85026-X
1160,2020-02-03,G1969-85026-X
1161,2020-02-03,G1969-85026-X
1162,2020-02-03,G1969-85026-X
1163,2020-02-03,G1969-85026-X
1164,2020-02-03,G1969-85026-X
1165,2020-02-03,G1969-85026-X
1166,2020-02-03,G1969-85026-X
1167,2020-02-03,G1969-85026-X
1168,2020-02-03,G1969-85026-X
1169,2020-02-03,G1969-85026-X
1170,2020-02-03,G1969-85026-X
1171,2020-02-03,G1969-85026-X
1172,2020-02-03,G1969-85026-X
1173,2020-02-03,G1969-85026-X
1174,2020-02-03,G1969-85026-X
1175,2020-02-03,G1969-85026-X
1176,2020-02-03,G1969-85026-X
1177,2020-02-03,G1969-85026-X
1178,2020-02-03,G1969-85026-X
1179,2020-02-03,G1969-85026-X
1180,2020-02-03,G1969-85026-X
1181,2020-02-03,G1969-85026-X
1182,2020-02-03,G1969-85026-X
1183,2020-02-03,G1969-85026-X
1184,2020-02-03,G1969-85026-X
1185,2020-02-03,G1969-85026-X
1186,2020-02-03,G1969-85026-X
1187,2020-02-03,G1969-85026-X
1188,2020-02-03,G1969-85026-X
1189,2020-02-03,G1969-85026-X
1190,2020-02-03,G1969-85026-X
1191,2020-02-03,G1969-85026-X
1192,2020-02-03,G1969-85026-X
1193,2020-02-03,G1969-85026-X
1194,2020-02-03,G1969-85026-X
1195,2020-02-03,G1969-85026-X
1196,2020-02-03,G1969-85026-X
1197,2020-02-03,G1969-85026-X
1198,2020-02-03,G1969-85026-X
1199,2020-02-03,G1969-85026-X
1200,2020-02-03,G1969-85026-X
1201,2020-02-03,G1969-85026-X
1202,2020-02-03,G1969-85026-X
1203,2020-02-03,G1969-85026-X
1204,2020-02-03,G1969-85026-X
1205,2020-02-03,G1969-85026-X
1206,2020-02-03,G1969-85026-X
1207,2020-02-03,G1969-85026-X
1208,2020-02-03,G1969-85026-X
1209,2020-02-03,G1969-85026-X
1210,2020-02-03,G1969-85026-X
1211,2020-02-03,G1969-85026-X
1212,2020-02-03,G1969-85026-X
1213,2020-02-03,G1969-85026-X
1214,2020-02-03,G1969-85026-X
1215,2020-02-03,G1969-85026-X
1216,2020-02-03,G1969-85026-X
1217,2020-02-03,G1969-85026-X
1218,2020-02-03,G1969-85026-X
1219,2020-02-03,G1969-85026-X
1220,2020-02-03,G1969-85026-X
1221,2020-02-03,G1969-85026-X
1222,2020-02-03,G1969-85026-X
1223,2020-02-03,G1969-85026-X
1224,2020-02-03,G1969-85026-X
1225,2020-02-03,G1969-85026-X
1226,2020-02-03,G1969-85026-X
1227,2020-02-03,G1969-85026-X
1228,2020-02-03,G1969-85026-X
1229,2020-02-03,G1969-85026-X
1230,2020-02-03,G1969-85026-X
1231,2020-02-03,G1969-85026-X
1232,2020-02-03,G1969-85026-X
1233,2020-02-03,G1969-85026-X
1234,2020-02-03,G1969-85026-X
1235,2020-02-03,G1969-85026-X
1236,2020-02-03,G1969-85026-X
1237,2020-02-03,G1969-85026-X
1238,2020-02-03,G1969-85026-X
1239,2020-02-03,G1969-85026-X
1240,2020-02-03,G1969-85026-X
1241,2020-02-03,G1969-85026-X
1242,2020-02-03,G1969-85026-X
1243,2020-02-03,G1969-85026-X
1244,2020-02-03,G1969-85026-X
1245,2020-02-03,G1969-85026-X
1246,2020-02-03,G1969-85026-X
1247,2020-02-03,G1969-85026-X
1248,2020-02-03,G1969-85026-X
1249,2020-02-03,G1969-85026-X
1250,2020-02-03,G1969-85026-X
1251,2020-02-03,G1969-85026-X
1252,2020-02-03,G1969-85026-X
1253,2020-02-03,G1969-85026-X
1254,2020-02-03,G1969-85026-X
1255,2020-02-03,G1969-85026-X
1256,2020-02-03,G1969-85026-X
1257,2020-02-03,G1969-85026-X
1258,2020-02-03,G1969-85026-X
1259,2020-02-03,G1969-85026-X
1260,2020-02-03,G1969-85026-X
1261,2020-02-03,G1969-85026-X
1262,2020-02-03,G1969-85026-X
1263,2020-02-03,G1969-85026-X
1264,2020-02-03,G1969-85026-X
1265,2020-02-03,G1969-85026-X
1266,2020-02-03,G1969-85026-X
1267,2020-02-03,G1969-85026-X
1268,2020-02-03,G1969-85026-X
1269,2020-02-03,G1969-85026-X
1270,2020-02-03,G1969-85026-X
1271,2020-02-03,G1969-85026-X
1272,2020-02-03,G1969-85026-X
1273,2020-02-03,G1969-85026-X
1274,2020-02-03,G1969-85026-X
1275,2020-02-03,G1969-85026-X
1276,2020-02-03,G1969-85026-X
1277,2020-02-03,G1969-85026-X
1278,2020-02-03,G1969-85026-X
1279,2020-02-03,G1969-85026-X
1280,2020-02-03,G1969-85026-X
1281,2020-02-03,G1969-85026-X
1282,2020-02-03,G1969-85026-X
1283,2020-02-03,G1969-85026-X
1284,2020-02-03,G1969-85026-X
1285,2020-02-03,G1969-85026-X
1286,2020-02-03,G1969-85026-X
1287,2020-02-03,G1969-85026-X
1288,2020-02-03,G1969-85026-X
1289,2020-02-03,G1969-85026-X
1290,2020-02-03,G1969-85026-X
1291,2020-02-03,G1969-85026-X
1292,2020-02-03,G1969-85026-X
1293,2020-02-03,G1969-85026-X
1294,2020-02-03,G1969-85026-X
1295,2020-02-03,G1969-85026-X
1296,2020-02-03,G1969-85026-X
1297,2020-02-03,G1969-85026-X
1298,2020-02-03,G1969-85026-X
1299,2020-02-03,G1969-85026-X
1300,2020-02-03,G1969-85026-X
1301,2020-02-03,G1969-85026-X
1302,2020-02-03,G1969-85026-X
1303,2020-02-03,G1969-85026-X
1304,2020-02-03,G1969-85026-X
1305,2020-02-03,G1969-85026-X
1306,2020-02-03,G1969-85026-X
1307,2020-02-03,G1969-85026-X
1308,2020-02-03,G1969-85026-X
1309,2020-02-03,G1969-85026-X
1310,2020-02-03,G1969-85026-X
1311,2020-02-03,G1969-85026-X
1312,2020-02-03,G1969-85026-X
1313,2020-02-03,G1969-85026-X
1314,2020-02-03,G1969-85026-X
1315,2020-02-03,G1969-85026-X
1316,2020-02-03,G1969-85026-X
1317,2020-02-03,G1969-85026-X
1318,2020-02-03,G1969-85026-X
1319,2020-02-03,G1969-85026-X
1320,2020-02-03,G1969-85026-X
1321,2020-02-03,G1969-85026-X
1322,2020-02-03,G1969-85026-X
1323,2020-02-03,G1969-85026-X
1324,2020-02-03,G1969-85026-X
1325,2020-02-03,G1969-85026-X
1326,2020-02-03,G1969-85026-X
1327,2020-02-03,G1969-85026-X
1328,2020-02-03,G1969-85026-X
1329,2020-02-03,G1969-85026-X
1330,2020-02-03,G1969-85026-X
1331,2020-02-03,G1969-85026-X
1332,2020-02-03,G1969-85026-X
1333,2020-02-03,G1969-85026-X
1334,2020-02-03,G1969-85026-X
1335,2020-02-03,G1969-85026-X
1336,2020-02-03,G1969-85026-X
1337,2020-02-03,G1969-85026-X
1338,2020-02-03,G1969-85026-X
1339,2020-02-03,G1969-85026-X
1340,2020-02-03,G1969-85026-X
1341,2020-02-03,G1969-85026-X
1342,2020-02-03,G1969-85026-X
1343,2020-02-03,G1969-85026-X
1344,2020-02-03,G1969-85026-X
1345,2020-02-03,G1969-85026-X
1346,2020-02-03,G1969-85026-X
1347,2020-02-03,G1969-85026-X
1348,2020-02-03,G1969-85026-X
1349,2020-02-03,G1969-85026-X
1350,2020-02-03,G1969-85026-X
1351,2020-02-03,G1969-85026-X
1352,2020-02-03,G1969-85026-X
1353,2020-02-03,G1969-85026-X
1354,2020-02-03,G1969-85026-X
1355,2020-02-03,G1969-85026-X
1356,2020-02-03,G1969-85026-X
1357,2020-02-03,G1969-85026-X
1358,2020-02-03,G1969-85026-X
1359,2020-02-03,G1969-85026-X
1360,2020-02-03,G1969-85026-X
1361,2020-02-03,G1969-85026-X
1362,2020-02-03,G1969-85026-X
1363,2020-02-03,G1969-85026-X
1364,2020-02-03,G1969-85026-X
1365,2020-02-03,G1969-85026-X
1366,2020-02-03,G1969-85026-X
1367,2020-02-03,G1969-85026-X
1368,2020-02-03,G1969-85026-X
1369,2020-02-03,G1969-85026-X
1370,2020-02-03,G1969-85026-X
1371,2020-02-03,G1969-85026-X
1372,2020-02-03,G1969-85026-X
1373,2020-02-03,G1969-85026-X
1374,2020-02-03,G1969-85026-X
1375,2020-02-03,G1969-85026-X
1376,2020-02-03,G1969-85026-X
1377,2020-02-03,G1969-85026-X
1378,2020-02-03,G1969-85026-X
1379,2020-02-03,G1969-85026-X
1380,2020-02-03,G1969-85026-X
1381,2020-02-03,G1969-85026-X
1382,2020-02-03,G1969-85026-X
1383,2020-02-03,G1969-85026-X
1384,2020-02-03,G1969-85026-X
1385,2020-02-03,G1969-85026-X
1386,2020-02-03,G1969-85026-X
1387,2020-02-03,SVM-8271-1
1388,2020-02-03,G1969-85026-X
1389,2020-02-03,G1969-85026-X
1390,2020-02-03,G1969-85026-X
1391,2020-02-03,G1969-85026-X
1392,2020-02-03,G1969-85026-X
1393,2020-02-03,G1969-85026-X
1394,2020-02-03,G1969-85026-X
1395,2020-02-03,G1969-85026-X
1396,2020-02-03,G1969-85026-X
1397,2020-02-03,G1969-85026-X
1398,2020-02-03,G1969-85026-X
1399,2020-02-03,G1969-85026-X
1400,2020-02-03,G1969-85026-X
1401,2020-02-03,G1969-85026-X
1402,2020-02-03,SVM-8271-1
1403,2020-02-03,SVM-8271-1
1404,2020-02-03,SVM-8271-1
1405,2020-02-03,SVM-8271-1
1406,2020-02-03,SVM-8271-1
1407,2020-02-03,SVM-8271-1
1408,2020-02-03,G1969-85026-X
1409,2020-02-03,G1969-85026-X
1410,2020-02-03,G1969-85026-X
1411,2020-02-03,G1969-85026-X
1412,2020-02-03,G1969-85026-X
1413,2020-02-03,G1969-85026-X
1414,2020-02-03,G1969-85026-X
1415,2020-02-03,G1969-85026-X
1416,2020-02-03,G1969-85026-X
1417,2020-02-03,G1969-85026-X
1418,2020-02-03,G1969-85026-X
1419,2020-02-03,G1969-85026-X
1420,2020-02-03,G1969-85026-X
1421,2020-02-03,G1969-85026-X
1422,2020-02-03,G1969-85026-X
1423,2020-02-03,G1969-85026-X
1424,2020-02-03,G1969-85026-X
1425,2020-02-03,G1969-85026-X
1426,2020-02-03,G1969-85026-X
1427,2020-02-03,G1969-85026-X
1428,2020-02-03,G1969-85026-X
1429,2020-02-03,G1969-85026-X
1430,2020-02-03,G1969-85026-X
1431,2020-02-03,G1969-85026-X
1432,2020-02-03,G1969-85026-X
1433,2020-02-03,G1969-85026-X
1434,2020-02-03,G1969-85026-X
1435,2020-02-03,G1969-85026-X
1436,2020-02-03,G1969-85026-X
1437,2020-02-03,G1969-85026-X
1438,2020-02-03,G1969-85026-X
1439,2020-02-03,G1969-85026-X
1440,2020-02-03,G1969-85026-X
1441,2020-02-03,G1969-85026-X
1442,2020-02-03,G1969-85026-X
1443,2020-02-03,G1969-85026-X
1444,2020-02-03,G1969-85026-X
1445,2020-02-03,G1969-85026-X
1446,2020-02-03,G1969-85026-X
1447,2020-02-03,G1969-85026-X
1448,2020-02-03,G1969-85026-X
1449,2020-02-03,G1969-85026-X
1450,2020-02-03,G1969-85026-X
1451,2020-02-03,G1969-85026-X
1452,2020-02-03,G1969-85026-X
1453,2020-02-03,G1969-85026-X
1454,2020-02-03,G1969-85026-X
1455,2020-02-03,G1969-85026-X
1456,2020-02-03,G1969-85026-X
1457,2020-02-03,G1969-85026-X
1458,2020-02-03,G1969-85026-X
1459,2020-02-03,G1969-85026-X
1460,2020-02-03,G1969-85026-X
1461,2020-02-03,G1969-85026-X
1462,2020-02-03,G1969-85026-X
1463,2020-02-03,G1969-85026-X
1464,2020-02-03,G1969-85026-X
1465,2020-02-03,G1969-85026-X
1466,2020-02-03,G1969-85026-X
1467,2020-02-03,G1969-85026-X
1468,2020-02-03,G1969-85026-X
1469,2020-02-03,G1969-85026-X
1470,2020-02-03,G1969-85026-X
1471,2020-02-03,G1969-85026-X
1472,2020-02-03,G1969-85026-X
1473,2020-02-03,G1969-85026-X
1474,2020-02-03,G1969-85026-X
1475,2020-02-03,G1969-85026-X
1476,2020-02-03,G1969-85026-X
1477,2020-02-03,G1969-85026-X
1478,2020-02-03,G1969-85026-X
1479,2020-02-03,G1969-85026-X
1480,2020-02-03,G1969-85026-X
1481,2020-02-03,G1969-85026-X
1482,2020-02-03,G1969-85026-X
1483,2020-02-03,G1969-85026-X
1484,2020-02-03,G1969-85026-X
1485,2020-02-03,G1969-85026-X
1486,2020-02-03,G1969-85026-X
1487,2020-02-03,G1969-85026-X
1488,2020-02-03,G1969-85026-X
1489,2020-02-03,G1969-85026-X
1490,2020-02-03,G1969-85026-X
1491,2020-02-03,G1969-85026-X
1492,2020-02-03,G1969-85026-X
1493,2020-02-03,G1969-85026-X
1494,2020-02-03,G1969-85026-X
1495,2020-02-03,G1969-85026-X
1496,2020-02-03,G1969-85026-X
1497,2020-02-03,G1969-85026-X
1498,2020-02-03,G1969-85026-X
1499,2020-02-03,G1969-85026-X
1500,2020-02-03,G1969-85026-X
1501,2020-02-03,G1969-85026-X
1502,2020-02-03,G1969-85026-X
1503,2020-02-03,G1969-85026-X
1504,2020-02-03,G1969-85026-X
1505,2020-02-03,G1969-85026-X
1506,2020-02-03,G1969-85026-X
1507,2020-02-03,G1969-85026-X
1508,2020-02-03,G1969-85026-X
1509,2020-02-03,G1969-85026-X
1510,2020-02-03,G1969-85026-X
1511,2020-02-03,G1969-85026-X
1512,2020-02-03,G1969-85026-X
1513,2020-02-03,G1969-85026-X
1514,2020-02-03,G1969-85026-X
1515,2020-02-03,G1969-85026-X
1516,2020-02-03,G1969-85026-X
1517,2020-02-03,G1969-85026-X
1518,2020-02-03,G1969-85026-X
1519,2020-02-03,G1969-85026-X
1520,2020-02-03,G1969-85026-X
1521,2020-02-03,G1969-85026-X
1522,2020-02-03,G1969-85026-X
1523,2020-02-03,G1969-85026-X
1524,2020-02-03,G1969-85026-X
